time,chain,symbol,address,pair,verdict,reasons,price,liq_usd,vol24_usd,age_h,fdv,buys_h1,sells_h1,h1,h6,h24,sources
2026-09-26 07:49,solana,KMNO,KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,3ndjN1nJVUKGrJBc1hhVpER6kWTZKHdyDrPyCJyX3CXK,REJECT,top-10 holders 53%,0.04387,2087199,10019854,17181.5,438782469.0,1193,1347,0.0138,0.0572,0.1723,ds+goplus
2026-09-26 07:50,base,CBETH,0x2Ae3F1Ec7F1F5012CFEab0185bfc7aa3cf0DEc22,0xB1383DC47D9971Fc999C3A9088F79E744b376e97,REJECT,is_proxy; buy tax unknown; sell tax unknown; top-10 holders 92%,3067.79,1127717,1994708,10118.3,237861742.0,13,9,0.0019,-0.001,0.0075,ds+goplus
2026-09-26 07:50,base,DRB,0x3ec2156D4c0A9CBdAB4a016633b7BcF6a8d68Ea2,0x5116773e18A9C7bB03EBB961b38678E45E238923,PASS,,0.0002167,1669609,634822,13629.8,21385028.0,3,15,-0.0126,-0.0889,0.1991,ds+goplus+honeypot
2026-09-26 07:50,base,AAPLC,0xb200000000000000000000C2e324d24d7eEcd1fb,0xA3b1E3f9747065e2073722Ff4c9027d3eA4994F0,UNREACHABLE,goplus unreachable,340.44,1675288,4990687,,2371433.0,16,150,-0.0012,-0.0008,0.0134,ds+goplus
2026-09-26 07:50,ethereum,ENA,0x57e114B691Db790C35207b2e685D4A43181e6061,0xc3Db44ADC1fCdFd5671f555236eae49f4A8EEa18,REJECT,is_mintable; top-10 holders 60%,0.2735,1502556,2776176,21766.4,4103341006.0,30,11,0.0264,0.026600000000000002,0.24539999999999998,ds+goplus
2026-09-26 07:50,solana,PAID,98kfF7rmsg1QDUEoCqNE7g7M1FdrTt92TEp2CLzypump,6e3jZLtf4tQbWZm3f7A66jF8tfZn6MRQVrbDFgcNWarA,REJECT,holders unknown; lp holders unknown; rugcheck lp locked 27% < 95%,0.0491,1410965,35742134,252.5,46430737.0,3580,3523,-0.032,0.7509999999999999,4.08,ds+goplus+rugcheck
2026-09-26 07:50,ethereum,$PAAL,0x14feE680690900BA0ccCfC76AD70Fd1b95D10e16,0x2a6c340bCbb0a79D3deecD3bc5cBc2605ea9259f,REJECT,is_whitelisted,0.009274,1175508,145126,27973.5,9274599.0,61,7,0.064,0.0693,0.12210000000000001,ds+goplus
2026-09-26 07:50,base,AVNT,0x696F9436B67233384889472Cd7cD58A6fB5DF4f1,0xe30d5BF485F7476AC15884a28ffb3C9cEA635DCB,REJECT,pool age unknown,0.1297,745536,1019347,,129174368.0,91,109,-0.013600000000000001,0.0461,0.1244,ds
2026-09-26 07:50,ethereum,ONDO,0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3,0x7b1E5D984A43eE732de195628d20d05CFaBc3cC7,REJECT,transfer_pausable; top-10 holders 68%,0.5496,1170987,1799213,23563.3,5496606635.0,40,47,0.0077,0.009000000000000001,-0.0159,ds+goplus
2026-09-26 07:50,base,FLOCK,0x5aB3D4c385B400F3aBB49e80DE2fAF6a88A7B691,0xd7338B6F338DA54b922bbBC6fBE3EFEDD5Ce35fa,REJECT,pool age unknown,0.07562,629616,1028563,,36371357.0,78,195,-0.0098,0.0374,0.0726,ds
2026-09-26 07:50,ethereum,FWA,0xa0Df17B5aC76ABaBA36E1450E2cbCd18A620C845,0x230ecd3c25b44af30db59c15f70df7794eb13f67a200f230b7400daa96fe804d,REJECT,buy tax unknown; sell tax unknown; honeypot.is: no data,0.01888,1094926,627392,1718.1,18376111.0,71,76,0.08410000000000001,0.1534,0.2655,ds+goplus+honeypot
2026-09-26 07:50,ethereum,LIT,0x232CE3bd40fCd6f80f3d55A522d03f25Df784Ee2,0x8366b1dde4de12c8806985fbb599d408d92d01a6faf2e478cc6bb76189cc00f1,REJECT,buy tax unknown; sell tax unknown; top-10 holders 64%; lp locked 0% < 95%,4.9,498414,794187,6028.6,4831243688.0,16,9,0.0070999999999999995,0.0014000000000000002,,ds+goplus
2026-09-26 07:50,base,AERO,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d,REJECT,is_mintable; buy tax unknown; sell tax unknown; top-10 holders 66%,0.8804,39073052,15619443,26745.0,1750374350.0,129,408,-0.0305,0.042,0.2202,ds+goplus
2026-09-26 07:50,ethereum,QNT,0x4a220E6096B25EADb88358cb44068A3248254675,0x24EE2c6B9597F035088CDa8575E9D5e15a84B9DF,REJECT,is_mintable; lp locked 0% < 95%,100.33,577454,707751,47263.3,4561869221.0,47,38,-0.018799999999999997,0.002,0.0101,ds+goplus
2026-09-26 07:50,solana,HOLDOWEEN,BxftAowY2dVa2h9KMqDTPk4oMxzU9k6uVbZuoorXpump,Apy5FShcDSLdyYSH4HWgY8zSFj4At8FbKeHZF3D72e9k,PASS,,0.001077,104665,2372487,246.9,1047994.0,9653,6269,0.0332,-0.1393,-0.11800000000000001,goplus+rugcheck
2026-09-26 07:54,solana,E/ACC,CbcyNo7m1amFWqEQm2m4PLv1UNvpcL3C1Ujm6AkzpKoU,4JAnKFddd5fFTk5PxDj3PpTWJuTEfSWQEjZJcgKQ9KwW,REJECT,holders unknown; lp holders unknown; rugcheck lp locked 26% < 95%,0.02055,596595,44112624,10.7,20216559.0,3943,3484,-0.1067,1.26,417.71,ds+goplus+rugcheck
2026-09-26 07:54,solana,JEANPHIL,GTBxUiw6wJdmmkCGZgRHLyYxqu1vG4KtRpeox6yDpump,4R8CiMnJWDNoes3fQi1ccPFJygPXazaHaWpHrN3rZeNj,REJECT,holders unknown; lp holders unknown; rugcheck lp locked 44% < 95%,0.005153,321414,3502431,156.8,4995903.0,307,223,0.0072,-0.23579999999999998,-0.3427,ds+goplus+rugcheck
2026-09-26 07:54,solana,ELON,GY9mZfyPpxXxBXBxS2hB2XjhP3kfUsywTvgveozxpump,6tuhHpYSinf41V39KW3JmpVUaxehcabCbHZqqFnwR6xf,REJECT,lp holders unknown; rugcheck lp locked 67% < 95%,0.004319,304599,5962736,252.5,4009256.0,737,640,-0.0458,0.18719999999999998,4.42,ds+goplus+rugcheck
2026-09-26 07:54,base,PLAY,0x853a7c99227499DbA9dB8C3A02aA691aFDeBf841,0xf1CaCd7E005B9337C58aAE77BC88d93C635CDF4D,REJECT,buy tax unknown; sell tax unknown; top-10 holders 76%; lp locked 0% < 95%,0.03183,425790,1056707,3478.0,127352946.0,389,315,0.0029,0.0029,-0.0806,ds+goplus
2026-09-26 07:54,ethereum,SUPER,0xe53EC727dbDEB9E2d5456c3be40cFF031AB40A55,0x25647E01Bd0967C1B9599FA3521939871D1d0888,REJECT,is_mintable; top-10 holders 54%,0.1888,3590522,311230,49002.5,188845364.0,18,15,0.0125,0.0256,0.0929,ds+goplus
2026-09-26 07:54,base,ELSA,0x29cC30f9D113B356Ce408667aa6433589CeCBDcA,0x83f3ACa29Bc79B048B99C56013475570acc97ccF,REJECT,buy tax unknown; sell tax unknown; top-10 holders 89%; lp locked 0% < 95%,0.05879,411229,499403,5974.9,58794551.0,141,171,-0.0123,0.0049,0.039599999999999996,ds+goplus
2026-09-26 07:54,ethereum,HLX,0x28D4e499C4CdE621e1Cea7c9CBf9D43bf75a9525,0x2c2226A6381e68A86c1A8DCb8D9fDaB050959dD5,REJECT,top-10 holders 97%; lp locked 0% < 95%,0.04884,364664,316080,2751.0,4884727908.0,56,59,-0.0018,0.0005,-0.0017000000000000001,ds+goplus
2026-09-26 07:54,ethereum,PHA,0x6c5bA91642F10282b576d91922Ae6448C9d52f4E,0x8867f20c1c63bAcCEc7617626254a060eEb0E61e,REJECT,transfer_pausable; hidden_owner; top-10 holders 71%; lp locked 0% < 95%,0.07671,311282,2069533,52925.7,76715471.0,78,55,-0.010700000000000001,-0.098,0.3397,ds+goplus
2026-09-26 07:54,solana,CALI,8k4sBtEeK4pf26noKqApv8NBTnuSJcbdwpKYknk5PbAA,2i2iULr7UwK1SDRB17T5FUtiMnFQL7fyy7rh69brZihc,REJECT,holders unknown; lp holders unknown; rugcheck lp locked 0% < 95%,0.003275,202329,1061807,211.7,3245081.0,510,378,0.0753,0.3014,0.369,ds+goplus+rugcheck
2026-09-26 07:55,ethereum,FUSE,0x126f5ece91d971f8aD62fa4FC1054456B8bd1111,0x90a64ed1c47392829a39df15ff25401c21818ea2db9e2538c9c25182f76b7c1e,REJECT,lp locked 0% < 95%,0.002031,176491,243190,368.9,1944782.0,6,7,-0.0177,0.077,0.018000000000000002,ds+goplus
2026-09-26 07:55,ethereum,POND,0x57B946008913B82E4dF85f501cbAeD910e58D26C,0xd18748B9839b0081a867A1a871D5b562B2eC9884,REJECT,is_proxy; top-10 holders 72%; lp locked 0% < 95%,0.001938,187084,335795,50505.9,19386527.0,89,39,0.0953,0.20879999999999999,1.19,ds+goplus
2026-09-26 07:55,solana,YAP,jLz71QZfjnZZMLjUaCBw7KmUyftkkNq8NkWi2u9dyap,Ax9GpoBxTKb19NMj4eJhNsy163xuUGmFKrLpELeQK7LX,REJECT,holders unknown; lp holders unknown; rugcheck danger: Large Amount of LP Unlocked; rugcheck lp locked 0% < 95%; rugcheck score 51,0.002324,160045,6205307,17.7,2120063.0,905,917,-0.036699999999999997,0.4679,46.23,ds+goplus+rugcheck
2026-09-26 07:55,ethereum,RARE,0xba5BDe662c17e2aDFF1075610382B9B691296350,0xc5e82ff54924a7232a3e91ca252d505f4e4417afa2b6a8507dfb691182cd0b16,REJECT,is_proxy; top-10 holders 60%; lp locked 0% < 95%,0.02162,122440,175848,13524.9,21621345.0,88,91,0.0226,0.44659999999999994,0.6443000000000001,ds+goplus
2026-09-26 07:55,ethereum,AAVE,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0x4674abc5796e1334B5075326b39B748bee9EaA34,REJECT,is_proxy; top-10 holders 44%; lp locked 0% < 95%,154.3,134444,397151,47242.6,2468942305.0,20,30,0.0008,-0.0051,0.073,ds+goplus
2026-09-26 07:55,solana,CREAM,CMuvWQ6qQbSt7NUQdPGcVKCoDgETieuqS68qu6BaeVgR,CPRoWXCgq3ELsnqsGDMLmAVRnNSmyN4k1ddc6efGdd91,REJECT,holders unknown; lp holders unknown; rugcheck lp locked 58% < 95%,0.0009074,104924,6837626,7.6,890978.0,2800,665,-0.08070000000000001,0.1348,16.93,ds+goplus+rugcheck
2026-09-26 07:59,base,ZRO,0x6985884C4392D348587B19cb9eAAf157F13271cd,0x717e174d5dAe280802D1a2c15C1C0976561A3f61,REJECT,pool age unknown,1.62,159624,1387759,,9919428.0,129,144,0.021400000000000002,0.0158,0.0786,ds
2026-09-26 08:06,solana,TROLL,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,4w2cysotX6czaUGmmWg13hDpY4QEMG2CzeKYEQyK9Ama,PASS,,0.04948,3542357,776582,12565.6,49418737.0,22,27,,-0.0294,-0.0408,ds+goplus+rugcheck
2026-09-26 08:06,base,ZEN,0xf43eB8De897Fbc7F2502483B2Bef7Bb9EA179229,0x0392B12a1cEb0cd13af5Ea448CF5586EA609852D,REJECT,is_mintable; buy tax unknown; sell tax unknown; top-10 holders 68%; lp locked 0% < 95%,7.57,2615815,2972316,,159123889.0,29,129,-0.0025,-0.0109,0.025,ds+goplus
2026-09-26 08:06,ethereum,UNI,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12,REJECT,owner_percent 27%; top-10 holders 41%; lp holders unknown,9.69,182413,300620,47268.6,8605643208.0,37,41,-0.0060999999999999995,0.0169,0.0647,ds+goplus
2026-09-26 08:06,solana,FARTBOY,y1AZt42vceCmStjW4zetK3VoNarC1VxJ5iDjpiupump,DhHVd5s4hqBGnTkFztsK98WGPtYUJjpUCqNnWaNLWb4F,PASS,,0.01719,673045,171344,15083.9,17187124.0,2,2,0.0040999999999999995,-0.0129,0.06570000000000001,ds+goplus+rugcheck
2026-09-26 08:06,base,SPIKE,0xb20000000000000000000070F6c1A66D7C1e4d01,0xbedfdb1c91ccfd3269d5aec696c95e96457205ab9cab1ebe6be608e295a3a0a5,UNREACHABLE,goplus unreachable,0.0005001,103647,288402,1060.5,500151.0,36,17,0.006,0.1711,-0.419,ds+goplus
2026-09-26 08:11,solana,USELESS,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,PASS,,0.2875,5851570,2145724,12089.8,287598343.0,181,164,0.0096,0.0037,0.038900000000000004,ds+goplus+rugcheck
2026-09-26 08:11,solana,ALX,A7iQ8N5jKDrg1YUxJ7v8aN5AtkwJaUTNhq1jZ8YLFrAJ,HEvXUg2aX6C8pLWxsycb9pMjG7U8QwVsywo3PMPxHQXS,REJECT,"liquidity $98,871 < $100,000",0.0008822,98871,1447404,219.4,870239.0,3114,2837,0.30010000000000003,10.6,65.14,ds
2026-09-26 08:11,ethereum,H,0xE76c5b78f93909d34404E9eb4C1f19e7582a5dE1,0xbe26d0e86426f365a1fe963e58c77432911ac6a61a3141b341b774f00b4ce3d8,REJECT,is_proxy; top-10 holders 86%; lp locked 0% < 95%,0.07352,915634,376617,1081.3,735290907.0,33,46,-0.0317,-0.0682,0.11689999999999999,ds+goplus
2026-09-26 08:16,solana,CARDS,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,HnhpJPJgBG2KwniMTNW8cVBHvk1hFog3RC3kjnyc23tD,REJECT,top-10 holders 75%,0.1794,3366416,3599189,9421.4,358990941.0,193,741,-0.0005,-0.0175,0.0461,ds+goplus
2026-09-26 08:16,solana,ANSEM,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,FnzKY6x7entQ1eR3D225dQyT7ybfka4PskBMQhb8L3CC,REJECT,top-10 holders 67%,0.1763,2719548,2696888,2435.2,175932057.0,75,89,0.008100000000000001,-0.0291,0.0723,ds+goplus
2026-09-26 08:16,ethereum,EUL,0xd9Fcd98c322942075A5C3860693e9f4f03AAE07b,0x83974e59e6fe57a43accc2bbf32ad7063cb2c80ada40ef517a7f5319b0fa6baa,REJECT,is_mintable; honeypot_with_same_creator; top-10 holders 58%; lp locked 0% < 95%,1.5,704588,234198,10195.1,40860527.0,6,38,0.0298,0.035699999999999996,0.051,ds+goplus
2026-09-26 08:21,ethereum,PEPE,0x6982508145454Ce325dDbE47a25d4ec3d2311933,0xA43fe16908251ee70EF74718545e4FE6C5cCEc9f,REJECT,transfer_pausable; is_blacklisted,4.449e-06,32094123,1743557,30255.0,1841157454.0,3,19,-0.0052,-0.0109,0.0003,ds+goplus
2026-09-26 08:21,ethereum,USDE,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x56fc29b86900aa0afa6e20b020429bffba1105cfb45070492c67529b46eb48c1,REJECT,is_mintable; buy tax unknown; sell tax unknown; top-10 holders 95%,0.9998,1516170,11798036,1688.9,4937633607.0,10,8,0.0002,-0.0001,-0.0001,ds+goplus
2026-09-26 08:26,solana,RAY,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,2AXXcN6oN9bBT5owwmTH53C7QHUXvhLeu718Kqt8rvY2,REJECT,top-10 holders 76%,1.96,4259275,11934332,18531.1,1092394295.0,773,515,-0.0097,-0.0225,-0.0335,ds+goplus
2026-09-26 08:26,base,PROS,0x8B7DdE054BE9D180c1Be7FaE0874697374A49832,0x8A8e4170C09074b109352190d47e54d7c1F61e4E,REJECT,pool age unknown,0.6393,939345,4394130,,2711287.0,184,210,0.0024,-0.0126,0.031,ds
2026-09-26 08:26,ethereum,SPX,0xE0f63A424a4439cBE457D80E4f4b51aD25b2c56C,0x52c77b0CB827aFbAD022E6d6CAF2C44452eDbc39,REJECT,is_blacklisted; is_whitelisted,0.457,12821481,1038939,27293.6,425519247.0,3,15,-0.0051,-0.004699999999999999,0.0194,ds+goplus
2026-09-26 08:31,solana,SOLCAT,9U1f18idDeySFnYrurxqT1f5n5nE4g4Uk5LLzP69bh1,9Hr6NXw5WSffxNQnqxwZyhRw81uz3PpB7RF9J3i9nMt1,PASS,,0.0006512,100977,1547305,205.3,635053.0,350,327,-0.029500000000000002,0.6256,3.57,ds+goplus+rugcheck
2026-09-26 08:31,base,SOL,0x311935Cd80B76769bF2ecC9D8Ab7635b2139cf82,0x1131DB5977242a03eBeaD1aCD18F80A9A29e5922,REJECT,pool age unknown,120.6,670863,7062862,,28935330.0,38,58,0.0004,-0.0088,0.0286,ds
2026-09-26 08:36,base,CBXRP,0xcb585250f852C6c6bf90434AB21A00f02833a4af,0xB90fe999Be6869AF0aFC557DCCfBE169EA3403D6,REJECT,pool age unknown,1.55,789209,4471973,,204170066.0,51,48,0.0005,-0.0113,0.0059,ds
2026-09-26 08:36,base,OVPP,0x8C0d3ADCF8Ce094E1aE437557Ec90A6374dC9BDD,0xe2444fAa67022125A059c19d5737D8e4Dad251fA,REJECT,buy tax unknown; sell tax unknown; top-10 holders 43%; lp locked 0% < 95%,0.002479,376197,147568,4633.3,2479163.0,124,86,0.0003,0.0079,0.0252,ds+goplus
2026-09-26 08:41,ethereum,NVDAON,0x2D1F7226Bd1F780AF6B9A49DCC0aE00E8Df4bDEE,0xa9a6651fba74df1aab94065ffaabe750d6ed835b94a9e28925ec79beec2d5f73,REJECT,honeypot_with_same_creator; is_proxy; top-10 holders 75%; lp locked 0% < 95%,225.82,157601,180732,460.7,18256197.0,223,151,0.0044,0.005699999999999999,0.0044,ds+goplus
2026-09-26 08:51,solana,WOJAK,8J69rbLTzWWgUJziFY8jeu5tDwEPBwUz4pKBMr5rpump,FDrY5i5kuadZ1ik8gPS26qjj9Rw9mpufXMegGC2HNSP7,REJECT,lp holders unknown; rugcheck lp locked 86% < 95%,0.00277,435183,2590182,7836.2,2770398.0,200,46,-0.063,-0.1393,0.6147,ds+goplus+rugcheck
2026-09-26 08:56,base,TRUE,0x21CFCFc3d8F98fC728f48341D10Ad8283F6EB7AB,0x1FAE246b1b2D0ce47126bBb109850Da355352D77,REJECT,is_mintable; buy tax unknown; sell tax unknown; top-10 holders 59%; lp locked 0% < 95%,0.1079,666041,444250,13564.2,10796574.0,13,10,-0.11,0.0429,0.020499999999999997,ds+goplus
2026-09-26 08:56,ethereum,NPC,0x8eD97a637A790Be1feff5e888d43629dc05408F6,0x69C7bd26512f52bF6F76faB834140D13Dda673Ca,PASS,,0.02321,5401937,354408,27712.5,186897085.0,50,8,0.038900000000000004,0.0455,0.0404,ds+goplus+honeypot
2026-09-26 09:07,solana,CT,CUQyWW27P6pHDCuaF8Ht4y2ETZBWhDThzosE1eMciw4w,8GK8r7EG8rDsCZuHfeu2Feo9HWnmPYrcjXG9rSidwcV5,REJECT,"liquidity $0 < $100,000; 24h volume $0 < $100,000; no buys or no sells in 24h",2.678e-15,0,0,7.5,,0,0,,,,ds
2026-09-26 09:07,solana,AXIS,6r8gDs9gH6ewCoXdrydS8M6eHv8Syii7juL6fPT64uoX,DEopm5ZCsvwErUdUBV9YntcJFiFDuSnQuyKY4kyQ3Uww,REJECT,"liquidity $0 < $100,000; 24h volume $0 < $100,000; no buys or no sells in 24h",2.675e-15,0,0,7.5,,0,0,,,,ds
2026-09-26 09:07,solana,2Z,J6pQQ3FAcJQeWPPGppWRb4nM8jU3wLyYbRrLh7feMfvd,5Guq7ooZFtNju48kVNRzCVJmE9erW4DPcTQyrAk3z4UE,REJECT,mint authority; top-10 holders 45%,0.07441,1295804,1796248,3735.1,744148819.0,2019,1995,0.0617,0.2826,0.348,ds+goplus
2026-09-26 09:07,ethereum,ZAMA,0xA12CC123ba206d4031D1c7f6223D1C2Ec249f4f3,0x4d68B530920D26c3b01C99fecC19e21011B72bBD,REJECT,is_mintable; buy tax unknown; sell tax unknown; top-10 holders 95%; lp locked 0% < 95%,0.08975,654527,750376,5661.0,1015326822.0,31,35,0.012,-0.003,-0.0027,ds+goplus
2026-09-26 09:07,base,TIBBIR,0xA4A2E2ca3fBfE21aed83471D28b6f65A233C6e00,0x0c3b466104545efa096b8f944c1e524E1d0D4888,PASS,,0.2867,3853612,456007,14936.6,286647755.0,15,6,-0.0019,0.033,0.0527,ds+goplus+honeypot
2026-09-26 09:12,base,MORPHO,0xBAa5CC21fd487B8Fcc2F632f3F4E8D37262a0842,0xB5F0b4aE66C14F7EFaA9aA1468E8FC536A3E288c,REJECT,is_proxy; buy tax unknown; sell tax unknown; top-10 holders 85%; lp locked 0% < 95%,2.73,2309207,2000897,,81233214.0,5,132,-0.0024,0.0058,-0.0635,ds+goplus
2026-09-26 09:20,solana,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,5zpyutJu9ee6jFymDGoK7F6S5Kczqtc9FomP3ueKuyA9,REJECT,lp holders unknown; rugcheck lp locked 15% < 95%,3.654e-06,417511,1041902,32898.3,324762126.0,119,239,-0.0034000000000000002,-0.0007000000000000001,-0.0165,ds+goplus+rugcheck
2026-09-26 09:25,base,BOAR,0x0cbf291Ba052174879d90bf781dF1A5F2BC5Bb07,0xef256e214c45aab706ca54d6e2c5d0ca42b87895a43e97b382ea012d13e78e49,REJECT,buy tax unknown; top-10 holders 100%; lp locked 0% < 95%,4.479e-06,190372,364166,6.5,447915.0,961,756,15.87,15.87,15.87,ds+goplus
2026-09-26 09:25,ethereum,BLZ,0x5732046A883704404F284Ce41FfADd5b007FD668,0xCf4236DB746dBC1855A4D095AaF58da9B030491E,REJECT,top-10 holders 75%; lp locked 0% < 95%,0.01299,223091,165196,54519.2,6499611.0,42,26,0.11230000000000001,0.09720000000000001,0.3357,ds+goplus
2026-09-26 09:35,base,VELVET,0xbF927b841994731C573BDF09ceB0c6B0Aa887cDd,0xF579B16f9b1A4aCc872D34a8141fbbD36C0ce10C,REJECT,"liquidity $15,127 < $100,000; pool age unknown; 24h volume $42,741 < $100,000",0.06023,15127,42741,,849281.0,0,14,-0.008100000000000001,-0.0011,-0.024300000000000002,ds
2026-09-26 09:45,base,B3,0xB3B32F9f8827D4634fE7d973Fa1034Ec9fdDB3B3,0xB099C658e784b41EE435d48a8eb67e8f27285C93,REJECT,pool age unknown,0.0008077,836245,841945,,80777300.0,35,60,-0.0246,-0.0414,-0.0834,ds
2026-09-26 09:45,ethereum,NEAR,0x85F17Cf997934a597031b2E18a9aB6ebD4B9f6a4,0xee8AAa362a75fBF8e0A38A50ddC27f38551e16eA,REJECT,is_proxy; lp locked 0% < 95%,4.84,720064,1112955,21817.1,18987541.0,21,31,-0.008,-0.0086,-0.0273,ds+goplus
2026-09-26 09:45,ethereum,SEND,0x47ACCD13264D8F954105256FaaC8376ce6A55999,0xfd1c4559ad314e035e2440d88574ce44ff10ab05cfc90e4c8591b2fae7c73a6f,REJECT,lp locked 0% < 95%,0.0041,447085,1824600,374.0,3852585.0,91,46,-0.1856,0.0815,-0.4673,ds+goplus
2026-09-26 09:50,solana,PUMP,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd,REJECT,transfer hook; top-10 holders 60%,0.004463,23123112,7558440,10528.9,3712571770.0,537,408,-0.0175,0.0291,0.1133,ds+goplus
2026-09-26 09:50,base,NVDAC,0xb20000000000000000000078ee7ce2fE4908108C,0x853F5f1B92b16714Fe6CDA67CAad0856B83C7ab9,UNREACHABLE,goplus unreachable,224.37,2381838,6714859,,4372262.0,37,74,-0.001,-0.0012,-0.0078000000000000005,ds+goplus
2026-09-26 09:50,base,ICP,0x00f3C42833C3170159af4E92dbb451Fb3F708917,0xBe762d548f8CA86A78E9Da6e3DdC87F91457e398,REJECT,pool age unknown,3.16,699347,857022,,800786.0,96,89,-0.008199999999999999,0.0089,-0.0098,ds
2026-09-26 10:05,solana,FONE,CTPoyCwkjMvoJwU4xvZZqoD8tiYk6yDchySiN5gGpump,3dcwhqJp6JBTJPq8ga335HWgSQVS7uQmdmeX7iGjMNpj,REJECT,lp holders unknown; rugcheck lp locked 80% < 95%,0.005658,571498,1291982,730.0,5603058.0,576,727,0.2116,0.2958,0.3239,ds+goplus+rugcheck
2026-09-26 10:16,ethereum,SERV,0x40e3d1A4B2C47d9AA61261F5606136ef73E28042,0x9C7eD68B00DC4f45243b07Ce71a54A86e8f8FcBB,REJECT,transfer_pausable; is_blacklisted; is_whitelisted; honeypot_with_same_creator; buy tax unknown; sell tax unknown,0.02513,1545743,143251,11697.8,25131285.0,9,0,0.0014000000000000002,-0.0241,-0.0042,ds+goplus
2026-09-26 10:30,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,HMzvsEEmtzHhvZNw9uwbaG85HCTmFnkbhzUx16cy7ca3,PASS,,0.09886,3729741,4331505,1482.0,95317394.0,258,65,-0.022000000000000002,-0.0371,-0.0545,ds+goplus+rugcheck
2026-09-26 10:30,solana,BATON,Hg5Ja55T5wESq4vyFoiVCMeHXtGyVA69X2UHq8hgpump,Cb7ZRgPLhji3Th7htXyKEqbXvNjPpeTvckXuWakBUhXu,REJECT,lp holders unknown; rugcheck lp locked 74% < 95%,0.002022,244501,932798,398.0,2020174.0,194,106,-0.0788,0.0528,0.3195,ds+goplus+rugcheck
2026-09-26 10:30,ethereum,AZTEC,0xA27EC0006e59f245217Ff08CD52A7E8b169E62D2,0xce2899b16743cfd5a954d8122d5e07f410305b1aebee39fd73d9f3b9ebf10c2f,REJECT,top-10 holders 100%,0.017,14543899,720848,7049.1,175952343.0,53,3,0.011399999999999999,0.0206,0.0371,ds+goplus
2026-09-26 10:40,base,EDEL,0xFb31f85A8367210B2e4Ed2360D2dA9Dc2D2Ccc95,0x566beE7EF7b39f29d150AB3be6b6242C17CC5A31,REJECT,buy tax unknown; sell tax unknown; top-10 holders 47%,0.03001,1152648,343128,7625.7,30014780.0,180,115,0.005699999999999999,0.0105,0.0197,ds+goplus
2026-09-26 10:50,solana,ANTFUN,CWZ6BsdnjkDVTGkmL6bGbJXXig6ceef12KvyGQW14cMt,54Vp27uLaw4wNLo5n7r4fcC6zLamoQc28xBARjss4EUJ,PASS,,0.01164,13731288,1696542,1876.1,116462420.0,630,383,-0.0535,-0.08130000000000001,-0.1107,ds+goplus+rugcheck
2026-09-26 10:50,base,BRETT,0x532f27101965dd16442E59d40670FaF5eBB142E4,0x4e829F8A5213c42535AB84AA40BD4aDCCE9cBa02,REJECT,pool age unknown,0.005984,876637,302647,,59306687.0,95,98,0.0364,0.0509,0.052300000000000006,ds
2026-09-26 10:51,base,AAVE,0x63706e401c06ac8513145b7687A14804d17f814b,0x4a79B0168296c0eF7b8F314973B82aD406a29f1B,REJECT,is_mintable; hidden_owner; owner_change_balance; buy tax unknown; sell tax unknown; top-10 holders 52%; lp locked 0% < 95%,153.83,1525315,1245296,,4623021.0,61,19,0.0064,-0.0021,0.0538,ds+goplus
2026-09-26 11:05,solana,WETH,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,HktfL7iwGKT5QHjywQkcDnZXScoh811k7akrMZJkCcEF,REJECT,mint authority; top-10 holders 77%,2687.13,7699995,8107555,33560.7,233968794.0,472,445,0.001,-0.0007000000000000001,-0.0109,ds+goplus
2026-09-26 11:06,base,DRB,0x3ec2156D4c0A9CBdAB4a016633b7BcF6a8d68Ea2,0x5116773e18A9C7bB03EBB961b38678E45E238923,PASS,,0.0002139,1657908,640148,13633.1,21117579.0,10,11,0.0072,-0.050199999999999995,0.1603,goplus+honeypot
