time,chain,addr,pair,sym,src,price,liq,vol1,vol6,vol24,fdv,age_h,b1,s1,b24,s24,h1,h6,h24,boosts
2026-09-26 14:24,ethereum,0x041ff0e49f6f774e7dc7bd10ee4a14c00b1d80b2,0xcf14dfcf39de6849af062d611c2f4395a5558b63,ASE,geckoterminal,0.00204976333476183,199972.2875,,,16675.5151208938,2049763.335,3330.2725,1,0,60,22,0.0,-0.00374,0.05799000000000001,
2026-09-26 14:27,solana,6YCYaiuXQubALutWr1eJB8HZ9i72hpTKgAvjR6qzpump,BvNxg5HN5xLvdswPxt8WryMtw6kE7HEwngv1vD7MZQPs,CATE,dexscreener,0.0001375,43451.95,17.47,330.12,8328.3,129920.0,1430.4942505555555,2,2,54,51,-0.013300000000000001,-0.0278,0.13119999999999998,
2026-09-26 14:27,solana,89x86Bx9rLGgrchyHw3S3avmykVKUEVsy2o9rrA1wYkP,DRCfuNJX4eRG683ZktmuYkzSVUa2NdVk334U5rc2g1UT,CATE,dexscreener,0.07396,73764169.6,41531.88,83794.22,249368.09,73964519.0,767.2584172222222,1,1,10,10,,,,
2026-09-26 14:27,solana,6y6j2SQbUtmAF8uMkk1Zf7ERgrq81zGAmZJjwkQV3RrQ,5WAnry95iLzYeuA3cmPM9jaq4Jyra8VQKPoe4TdNkog8,CATE,dexscreener,0.0016,1477143.87,0.0,42262.34,207836.21,1600119.0,1233.1064727777778,0,0,9,9,,,-0.0025,
2026-09-26 14:27,solana,7wMwuNXeuwCVwSwxdAA7Hud6Tig2CEogmxu8erTHLxRx,3SftBJQpPjYrAnoSo5hFYoBDKJHK49pAX37RCtB4zfKe,CATE,dexscreener,0.0016,1432737.13,0.0,22.49,106.8,1600118.0,1246.8850838888889,0,0,3,3,,,,
2026-09-26 14:27,solana,DZ3aNz17BH5aC83JVUgf8e9b9uEv2k3j1zt4tEW93GmN,FmKVnMT3Kk2TPcqr5xzNXVLw9KM1atKFj7Xwk6LJUrDW,CATE,dexscreener,0.0754,301622303.2,0.0,0.0,0.19,75405575800.0,293.12175055555554,0,0,1,1,,,-0.0002,
2026-09-26 14:27,ethereum,0xa00453052A36D43A99Ac1ca145DFe4A952cA33B8,0x68d66f784b49c2F3acF80E549cde65C81A0a1E12,CATE,dexscreener,0.0001746,94491.3,0.0,75.34,554.62,174692.0,17920.776750555557,0,0,1,9,,-0.004,-0.0060999999999999995,
2026-09-26 14:27,ethereum,0x712F3378CD1a0476b53f0E29B1a9586E00D78683,0x8117E4fa9A971690Fa7630a7fEEa35f3a510fc81,CATE,dexscreener,0.0002717,48153.43,143.01,144.74,3898.64,271782.0,12191.826750555556,1,1,12,14,0.0095,0.0098,-0.11259999999999999,
2026-09-26 14:27,ethereum,0xb4f4A58Ff2398ab9025f842B6035c39b1d63F585,0x50086bF9AF0E01903A2Ee10dc61c6655fb5d35C5,CATE,dexscreener,1.236e-10,13104.25,0.0,256.17,567.46,108206.0,42965.049806111114,0,0,7,9,,-0.0232,-0.0805,
2026-09-26 14:27,base,0x4F6d1Eb8fb0221A4e99Db78afbd006d9908a3B07,0xeb45b5d48e8efc54353bc8cff6816216eb630bea773187e1a4fb57ae6f28ac7a,CATE,dexscreener,3.959e-07,36623.36,0.0,0.0,0.01,39593.0,1482.0556394444445,0,0,1,1,,,,
2026-09-26 14:29,base,0xb200000000000000000000397293cb8cda9a10c5,0x5a8236f575471e7bfca2c8462a200c28f737246e,SNDKC,geckoterminal,1768.60765720153,1192207.2788,,,4755609.1131918,1089613.96173123,544.0980438888889,75,41,2028,2044,-0.00709,-0.00831,0.00672,
2026-09-26 14:34,base,0x696f9436b67233384889472cd7cd58a6fb5df4f1,0xe30d5bf485f7476ac15884a28ffb3c9cea635dcb,AVNT,geckoterminal,0.135174177301645,762100.5851,,,1082162.89411884,134569467.898115,9169.648708888888,122,83,2161,2341,0.030510000000000002,0.02973,0.1241,
2026-09-26 14:37,solana,pwfAeX3kpWpkuumA6iodJxtVcGAen6BkRPToR2VqLp9,G8RsvZ14jPy64U599NRVhzKZA1tdKaGNqDuaLAko6zxe,AMERICA,dexscreener,0.0002884,58609.06,26503.38,156603.73,4856684.4,282173.0,19.692450555555556,223,143,43263,27529,0.0533,0.1866,3.97,
2026-09-26 14:37,ethereum,0xB03eEF386A61b5b462051636001485FFfdD3d843,0x87f9aEF26f758e5EdC8e0fe66eA2d7bCB9726e16,AMERICA,dexscreener,1.034e-07,98391.14,0.0,1.07,1.07,43511732.0,10713.183561666667,0,0,1,0,,,,
2026-09-26 14:37,ethereum,0x5c1da32c9352C749357E8006fEC0E350bC0aD8a8,0xb42292F6B0f0edf0bEdA33b59260e68A658bEfF7,AMERICA,dexscreener,5.154e-08,20835.29,0.0,68.72,68.72,21685.0,19145.050228333334,0,0,0,1,,,,
2026-09-26 14:37,solana,5nVh1y1PUGkxdZFPycprHo5pHJWLWYXuZk8KirBkpump,8xiARv73DsPQnM3VX1Cp3biqgxHe6XkviyWHCcsm9ogQ,AMERICA,dexscreener,0.01556,362853.09,9695.53,58965.12,396355.01,15563770.0,17.816895,179,119,6629,1925,0.0159,0.07490000000000001,304.75,
2026-09-26 14:37,solana,9S4gfoHfA9Tt7tJka4dqKDRDS42uQDMAQMLDraCb4mfE,GFxUVhcGA4NrF6ZJ5J6Af2PYAVxj12esw8wsQ4HJb1Qg,AMERICA,dexscreener,2.331e-05,21670.5,0.0,0.0,792.91,23300.0,11440.439672777778,0,0,1,3,,,0.0366,
2026-09-26 14:39,solana,7GUnr7krtQhJwd6ASY2VUprd9t4c64zcgCsjdmZepump,BRjMA8UALNp3diTKHfdeAn5riQrYPoaYez7KhYWD4oEs,NPC,geckoterminal,0.0008651192666088685,109867.5909,,,5355363.35341901,809269.385588045,60.16979,769,479,25983,20377,-0.13101000000000002,-0.48591999999999996,-0.63586,
2026-09-26 14:39,base,0xb2000000000000000000008bc8786b856e61707c,0xeaf57753bc382e0324a1d43f72e7027705a2273e,METAC,geckoterminal,750.018906123714,2133645.8859,,,6894581.18196665,3079832.46297766,1057.6216666666667,127,81,2079,2118,0.0003,0.00066,-0.0015,
2026-09-26 14:39,base,0xb2000000000000000000004884b426556b92883d,0x8b27f626ab668197000bc722a1012022caed10e2,MSTRC,geckoterminal,159.986964560275,1373342.5233,,,5625506.58854162,1380965.70116841,556.0522222222222,61,16,2621,2715,0.00992,-0.00106,0.0084,
2026-09-26 14:44,solana,PreweJYECqtQwBtpxHL171nL2K6umo692gTm7Q3rpgF,4HTy7aTjPm5PTSEws2yWRDPX6gjWM6sC2dV5mv9u8JsH,OPENAI,geckoterminal,1967.924509141012,173491.8176,,,934578.455402794,3742558.08510754,8947.965671666667,84,75,5109,5779,-0.01176,0.01726,0.00683,
2026-09-26 14:44,solana,HSnCtWsw5YmfAkJo9S3eetWtGHPMrc2pAxvCu24AnQEa,FEGPrAa4aFNeYaXycKh45GBKVYAJMFuDEyronAceRLgV,DDOS,geckoterminal,0.0005295456419469152,79314.5794,,,6451719.97979178,511758.920748933,10.144282777777779,778,896,33825,32379,0.54643,-0.32981,9.88824,
2026-09-26 14:44,base,0x22af33fe49fd1fa80c7149773dde5890d3c76f3b,0xaec085e5a5ce8d96a7bdd3eb3a62445d4f6ce703,BNKR,geckoterminal,0.000451375082552093,2927578.2144,,,1189646.89671414,43574372.0625475,15897.993960277778,19,20,469,702,-0.017669999999999998,-0.014150000000000001,0.052809999999999996,
2026-09-26 14:44,ethereum,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,0x2a6c340bcbb0a79d3deecd3bc5cbc2605ea9259f,$PAAL,geckoterminal,0.0106808735098948,1258942.5726,,,172535.201979918,10680805.9091276,27980.390441944444,16,7,360,140,0.015449999999999998,0.10717,0.2805,
2026-09-26 14:47,solana,2sirNmwoWn4NMLwDYQ7DsDMqVrDP6wB1sj43QEKqb7GS,7sQvtvF7rx4aonByybBYwYTYMHJ2EGmTuZq8AHqBzYGX,PAIDHOUSE,dexscreener,3.626e-06,0.0,0.0,12.86,104094.97,3626.96,8.98611111111111,0,0,1233,1009,,-0.0108,-0.1118,
2026-09-26 14:47,solana,Avk25UtvVCimfCh5dn7pBAvo39GDqLUoYZg78L6pump,EQSZN8RfTGNwQ7c4LLn1xqPGo1UrT6QiB42vLiSTDoRK,PAIDHOUSE,dexscreener,2.569e-06,2779.69,787938.66,787938.66,787938.66,2569.0,0.6383333333333333,5339,3949,5339,3949,-0.9692000000000001,-0.9692000000000001,-0.9692000000000001,30.0
2026-09-26 14:47,solana,21ycxWve2wT3EZ7siqKsyREGmze3p9oRS3vcQ6ofpump,Ceswp5GiTFTYhe4ZHxSuJucBsCSj9WtXMsfvZvEmAVV9,PAIDHOUSE,dexscreener,3.482e-06,0.0,116.03,149.39,118850.37,3482.11,8.968055555555555,1,2,1159,1076,-0.0085,-0.0062,-0.1452,
2026-09-26 14:47,solana,6FicdjJNbBdmWzTdXzPRmowcE7abqXQZEYgCwN9fpump,2LSPPQ1ZH1BP7mTtB3Kkt6dcmMdziaUUHWKUHvKrxUry,PAIDHOUSE,dexscreener,3.362e-06,0.0,0.0,0.0,12463.38,3362.07,8.94,0,0,129,145,,,-0.1747,
2026-09-26 14:47,solana,Hbjw57r2AsTo5tayWxWpyTo8qKYo8v59yreix5yJ4dqj,HV1DEqeYxzvQy3HTpThPkVQjxJZmrs1X3aAZtraiJ36Y,PAIDHOUSE,dexscreener,3.382e-06,0.0,0.0,10210.81,10210.81,3382.2,3.9683333333333333,0,0,77,114,,-0.10679999999999999,-0.10679999999999999,
2026-09-26 14:47,solana,6NgFVqBohud7ZvCanzWM46UWq9sQpYSGqso7brZ5pump,5KoSYFGFynLtizcP4H83mNSv9EPnAaxHUY6v67DqPwkH,PAIDHOUSE,dexscreener,3.381e-06,0.0,6375.28,6375.28,6375.28,3381.92,0.42083333333333334,62,34,62,34,-0.2606,-0.2606,-0.2606,
2026-09-26 14:47,solana,Rrjp9SqQJyY8GPiccVmkBfoaChUbVNkyBgRRJWFpump,9WS9Yv5FprbLAfnxcJv9KYjLjage1ioP98vYAAzcZjkR,PAIDHOUSE,dexscreener,2.603e-06,2800.04,71.58,71.58,613.11,2517.0,232.16861111111112,0,1,2,3,-0.0108,-0.0108,0.0379,
2026-09-26 14:47,solana,8rL5zWMRHnZ4YwL6hCWCrXe4GP59RKdbSCCTHp8Tpump,HZDEsgx4G3j9MDKeVQJQrFZRAr1fUSvgqQiYkuX3mVJX,PAIDHOUSE,dexscreener,3.371e-06,0.0,0.0,0.0,7282.54,3371.3,8.904166666666667,0,0,22,28,,,-0.21530000000000002,
2026-09-26 14:47,solana,79ziroRBSKz9VUDKJUx8gt7cGda92kc5KrTKBsu482cP,2qRaCMyRANrvZFYjAU19NNeamtNZuYqK1XBeihn3eTDq,PAIDHOUSE,dexscreener,3.374e-06,0.0,0.0,0.0,6235.77,3374.37,9.016111111111112,0,0,48,51,,,-0.12119999999999999,
2026-09-26 14:47,solana,FMjZpnuNAtkDAyHg5SKBb6Pc3gbJQ7qHx47JF35mpump,JAzRCj8ujUFCyBxzZcBeUfLTHMjPaZCLVxHC8DSXbRbD,PAIDHOUSE,dexscreener,2.242e-06,2294.99,200979.65,200979.65,200979.65,2242.0,0.9172222222222223,1139,1140,1139,1140,-0.9725,-0.9725,-0.9725,
2026-09-26 14:47,solana,BMWk8LQnD1Y36FrGgA5h1WAJGtKF3FAZ7KAqt8xDVbLU,CK96oEu7gqJ2mPqXpvEGhZShF9cF3Hfbhfhs3bT14bc4,PAIDHOUSE,dexscreener,7.045e-05,26.27,0.0,0.0,447416.6,70459.0,8.940277777777778,0,0,2427,1659,,,5.87,
2026-09-26 14:47,solana,BfMoYFdehFjts9YBzCGie7wPDbRfJKCeW5SnQ1JgpNUE,9xahF8SYg5XsHRabj94HVdS91hvWauqWuYFZWxGLEz38,PAIDHOUSE,dexscreener,1.695e-05,0.0,0.0,0.0,2502.23,16950.29,8.972777777777777,0,0,6,6,,,-0.0391,
2026-09-26 14:47,solana,3J2yZLaDBV7FR5vnDGi93JAWHMyw9radJ48qP8pj7vwo,7dUoN3YfoGiMb2LCwfMBkCu4qvkDy5wqP68VGtfwq76,PAIDHOUSE,dexscreener,3.369e-06,0.0,0.0,1752.77,1752.77,3369.9,3.908611111111111,0,0,10,11,,-0.1211,-0.1211,
2026-09-26 14:47,solana,83GWduB5E6UjWnJ82Z18XsanTWHJexB3GXnd3EoRHDW9,9ZjcuhuBu8BPCnmC3CZ6v4znbtsjwCt9Kf3Qi17px58p,PAIDHOUSE,dexscreener,3.365e-06,0.0,0.0,0.0,1767.94,3365.14,8.7725,0,0,17,18,,,-0.002,
2026-09-26 14:47,solana,98JhH65sZhb6GEP5WmTb2ErqhrCwyP8PcfQpgFS9XozS,ELronqJGLNoCTjAQ3ZMdjdNWwrDPZo9x5V3cyrL7FZ4a,PAIDHOUSE,dexscreener,3.373e-06,0.0,0.0,1506.13,1506.13,3373.97,3.8855555555555554,0,0,13,12,,-0.1211,-0.1211,
2026-09-26 14:47,solana,2fuCcKjF4eLtZRPTJ3QbaaUb5VKuMz9wzPJCH4xhjUYg,EZKCKLTukW15r1eUTE5ybHjKgKy8bJXu7qNnwwKrnA1D,PAIDHOUSE,dexscreener,3.352e-06,0.0,0.0,1337.39,1337.39,3352.56,4.965277777777778,0,0,16,9,,-0.1741,-0.1741,
2026-09-26 14:47,solana,7jP3F9w6nPx5arsrtJ2YjVBVPQMy58KCdvNvjqsvsuQg,9Kpggonp4VJZckZMZnrAfSb6zWwLmfeNfjFJ91A9Ec65,PAIDHOUSE,dexscreener,3.376e-06,0.0,0.0,0.0,1191.79,3376.57,8.964722222222223,0,0,3,2,,,-0.2187,
2026-09-26 14:47,solana,BFippy4Q8VQPHbgtTJDHmcP9iwzaqtw3riTZDffwBAGS,q4kyoRqirBUQwigW4mV8xxjZnUcZC5yETUYMC6HAWzw,PAIDHOUSE,dexscreener,6.782e-05,0.0,1.74,1.74,1.74,67821.62,0.5275,2,0,2,0,0.0005,0.0005,0.0005,
2026-09-26 14:47,solana,DZwitv268LU1K7xQsDuPkc8LwP4Tz4esGR26AdErTWR9,8Ch8RTQy7QG92JhoWCX3QVVjyjxCpyLBgUtiNGXfqpXF,PAIDHOUSE,dexscreener,7.86e-10,1.35,0.0,0.0,43484.48,1.0,8.954722222222221,0,0,666,871,,,-1.0,
2026-09-26 14:47,solana,EEYYQ35MvuBQKgqhxoiAj9Emjt6GtdNj4HVurWHnk3fm,BPGng5tpdLzTc9e5ddmUjtRjvfxCXdJ1umEgX54XWUjP,PAIDHOUSE,dexscreener,3.374e-06,0.0,0.0,0.0,241.37,3374.37,8.940277777777778,0,0,1,1,,,-0.0635,
2026-09-26 14:47,solana,BWtKESPkNnRo5p2CzfaUDHKtMtB2U9JRHqAQDa4xBAGS,36PyyPoxVHJAg4PNZH4YEnFH3ttyLT7YPAXhMTwC4peK,PAIDHOUSE,dexscreener,6.763e-05,0.0,1.18,1.18,1.18,67639.07,0.8555555555555555,1,0,1,0,,,,
2026-09-26 14:47,solana,GvE2ouPY371jFNzGRdymX8T4dTannKmVQnWphjao1VPn,BxpQoK8VbsUyWeVYfi3pc5hv6k3PfqyzpJfaJSBL5LA3,PAIDHOUSE,dexscreener,4.571e-08,0.0,2.35,2.35,2.35,46.0,0.45305555555555554,7,0,7,0,0.1336,0.1336,0.1336,
2026-09-26 14:47,solana,v7ukVvcGXD7hZT2wVxMYwNQaMUiaZa2FfyMUgDppump,67c4JiWF2fsWMrrE31EUHv57v9xuhoKCLs8yrV9Qc3xu,PAIDHOUSE,dexscreener,3.374e-06,0.0,0.0,0.0,0.0,3374.37,8.930833333333334,0,0,1,0,,,,
2026-09-26 14:47,solana,4FU6LfmqXZ5FhnXjVeQRWADdFkDUZMUyjcSqRFsHpump,5qs4bPARGtRTp2R7HZgTvRFXTYybY6HAHQQBKYfaxgbi,PAIDHOUSE,dexscreener,3.374e-06,0.0,0.0,0.0,0.0,3374.37,8.930555555555555,0,0,1,0,,,,
2026-09-26 14:49,ethereum,0xff20817765cb7f73d4bde2e66e067e58d11095c2,0x15e86e6f65ef7ea1dbb72a5e51a07926fb1c82e3,AMP,geckoterminal,0.000674861591363966,86413.7022,,,92944.3144575184,67553815.4417249,43477.444796111115,64,47,386,350,0.02843,0.30768999999999996,0.37644,
2026-09-26 14:56,solana,FYM6PhwAS3QwTBwvgLj8JYeMgpNfKsWtW3hGxPM9eFkt,EP88Ktqm6491WEm1ZJsEryXYYjuoLh5cEyz5exyxr1Cb,DEBT,geckoterminal,0.0005104839491503656,78409.406,,,6696977.63269508,507643.845878034,2.8991666666666664,7317,5665,45340,37356,-0.05318,9.64395,9.64395,
2026-09-26 14:56,solana,jLz71QZfjnZZMLjUaCBw7KmUyftkkNq8NkWi2u9dyap,Ax9GpoBxTKb19NMj4eJhNsy163xuUGmFKrLpELeQK7LX,YAP,geckoterminal,0.0038031509067806496,218891.8432,,,9571186.94183315,3871380.70637197,24.755555555555556,839,893,40410,36287,-0.14698,1.02294,42.84102,
2026-09-26 14:56,solana,5NhN6zzDkzwXFGPFqtpTopV4ttBeZ6CWy1oRL9Rkpump,3yXXas5wQqC6LzV9x22GEqVr9Dgg1VC6yynkVGhRWJWM,BAGWORK,geckoterminal,0.0003605689402843171,63149.6226,,,5892271.65899362,350697.773372317,24.694166666666668,509,363,38493,30128,-0.33281,-0.22888000000000003,1.09255,
2026-09-26 14:56,solana,CbcyNo7m1amFWqEQm2m4PLv1UNvpcL3C1Ujm6AkzpKoU,4JAnKFddd5fFTk5PxDj3PpTWJuTEfSWQEjZJcgKQ9KwW,E,geckoterminal,0.01950478386678498,601367.7622,,,50969427.6959188,19163051.6077499,17.688333333333333,11592,11639,150535,127516,0.2163,-0.00458,399.4272,
2026-09-26 14:56,solana,98kfF7rmsg1QDUEoCqNE7g7M1FdrTt92TEp2CLzypump,6e3jZLtf4tQbWZm3f7A66jF8tfZn6MRQVrbDFgcNWarA,PAID,geckoterminal,0.04384303922746813,1339924.145,,,39692520.82272,43742472.9651747,259.56916666666666,1155,1105,70504,67750,0.04019999999999999,-0.12845,3.4453300000000002,
2026-09-26 14:56,solana,8k4sBtEeK4pf26noKqApv8NBTnuSJcbdwpKYknk5PbAA,2i2iULr7UwK1SDRB17T5FUtiMnFQL7fyy7rh69brZihc,CALI,geckoterminal,0.008513616815237659,334146.8331,,,2603735.62659273,8432828.24856593,218.72611111111112,1072,1322,7968,7456,0.61716,1.47308,2.20042,
2026-09-26 14:56,solana,PreweJYECqtQwBtpxHL171nL2K6umo692gTm7Q3rpgF,4HTy7aTjPm5PTSEws2yWRDPX6gjWM6sC2dV5mv9u8JsH,OPENAI,geckoterminal,1980.4015162380786,171792.4865,,,935814.69351439,3766286.32872061,8948.167222222222,90,74,5116,5780,-0.00555,0.0218,0.00849,
2026-09-26 14:56,solana,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,3QaH1ifhQgUXHQdX3DHi9oMrWzTQfKLcomoCyeRRLMh6,KARDASHEV,geckoterminal,0.000858841425704296,98549.2969,,,7928607.25588799,859411.0376,7.507777777777778,1060,955,42052,35255,-0.44991,-0.49512,16.44396,
2026-09-26 14:56,solana,HSnCtWsw5YmfAkJo9S3eetWtGHPMrc2pAxvCu24AnQEa,FEGPrAa4aFNeYaXycKh45GBKVYAJMFuDEyronAceRLgV,DDOS,geckoterminal,0.0005277541810352525,76020.829,,,6469112.54518203,519435.704672283,10.345833333333333,790,893,33906,32495,0.5787599999999999,-0.37992,10.05157,
2026-09-26 14:56,solana,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,HMzvsEEmtzHhvZNw9uwbaG85HCTmFnkbhzUx16cy7ca3,CATE,geckoterminal,0.0999752242583282,3760654.9414,,,4152184.20871085,96391358.4656107,1486.3972222222221,151,257,7841,6594,0.0218,-0.02658,-0.04677,
2026-09-26 14:56,solana,CTPoyCwkjMvoJwU4xvZZqoD8tiYk6yDchySiN5gGpump,3dcwhqJp6JBTJPq8ga335HWgSQVS7uQmdmeX7iGjMNpj,FONE,geckoterminal,0.005897370181523011,585933.8391,,,1848810.0012869,5830238.0320085,734.8802777777778,228,130,5171,4945,-0.01744,0.23742999999999997,0.46031,
2026-09-26 14:56,solana,6GmAFSYs4gk3FDao5FzzySQpPZaWsa4rUJHacpMpUNgx,zxTpi4BtaWX3mgdAPoezkMD1hxx8CdeCfrqXMWvSCLX,STONK,geckoterminal,0.254531041955829,3014982.3199,,,17180291.1195507,207767926.105589,1084.0813888888888,1334,327,24365,15862,-0.03351,-0.06473,-0.20031,
2026-09-26 14:56,solana,KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,3ndjN1nJVUKGrJBc1hhVpER6kWTZKHdyDrPyCJyX3CXK,KMNO,geckoterminal,0.05118843992766942,2226850.1237,,,10415560.0138747,508763316.34637,17189.609166666665,5374,5242,42011,41132,0.05482,0.16529,0.16099,
2026-09-26 14:56,solana,GTBxUiw6wJdmmkCGZgRHLyYxqu1vG4KtRpeox6yDpump,4R8CiMnJWDNoes3fQi1ccPFJygPXazaHaWpHrN3rZeNj,JEANPHIL,geckoterminal,0.00509817626009809,318820.3401,,,2604374.22987974,5038015.525,163.82611111111112,427,396,8717,7813,0.008199999999999999,-0.09618,-0.42619,
2026-09-26 14:56,solana,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,USELESS,geckoterminal,0.29292248589623304,5912655.3071,,,1453961.62637614,292653957.598062,12096.554166666667,462,211,7466,3266,0.02342,0.03587,-0.014199999999999999,
2026-09-26 14:56,solana,Hh3oTaqDCKKfdBgsQEvxp9sUwyNf8x9qmKqEMLBWpump,DTdtHUx79bmNMnesv3au7pzBKAkB3mUUi8GwUdZ6Suw,HODL,geckoterminal,0.003101155891403843,321301.2685,,,572264.090997183,3067959.90753273,5419.133333333333,1753,1693,1912,1889,0.37750999999999996,0.53362,0.7709699999999999,
2026-09-26 14:56,solana,GY9mZfyPpxXxBXBxS2hB2XjhP3kfUsywTvgveozxpump,6tuhHpYSinf41V39KW3JmpVUaxehcabCbHZqqFnwR6xf,ELON,geckoterminal,0.0041384544724419785,300946.224,,,7135762.22159836,3804971.40937397,259.5077777777778,481,456,21309,18743,-0.0009,-0.13918,4.84599,
2026-09-26 14:56,solana,QJ5J7fYBdQnBZ7mXRKGfopDwt531vrYoV4nq31JJiXW,6qKK7n5jNYsY4mvKaig4VtUX7QYjs8JGWzuykWS65Ym8,CALI,geckoterminal,2.0196848789142072e-06,347453.5272,,,12319320.7517125,203544.815,2.087222222222222,6336,3197,14117,6994,0.13032,0.60953,0.60953,
2026-09-26 14:56,solana,5g9PWcRUHpmqm5uKycpShKXJB18sGLeCEzgB3qrRpump,Ftjga524YrS7RPzGCcezMuQnFDYa8PcvWDY5mFmZk5dy,SWARM,geckoterminal,0.0004927917739031576,74655.0716,,,3429494.6423733,442572.915365517,30.155277777777776,2472,398,60833,18507,0.013919999999999998,0.3392,-0.47082,
2026-09-26 14:56,solana,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,2AXXcN6oN9bBT5owwmTH53C7QHUXvhLeu718Kqt8rvY2,RAY,geckoterminal,2.0350438626399794,4352034.5704,,,10213214.7081569,1128210518.90011,23076.86611111111,1097,685,26242,17888,-0.00822,0.02871,-0.02347,
2026-09-26 14:56,base,0x940181a94a35a4569e4529a3cdfb74e38fd98631,0x6cdcb1c4a4d1c3c6d054b27ac5b77e89eafb971d,AERO,geckoterminal,0.896191515537656,39262671.3884,,,13968473.4080945,1781658207.87648,26752.09547388889,43,248,3757,6695,-0.0032600000000000003,-0.0007000000000000001,0.12240000000000001,
2026-09-26 14:56,base,0x3ec2156d4c0a9cbdab4a016633b7bcf6a8d68ea2,0x5116773e18a9c7bb03ebb961b38678e45e238923,DRB,geckoterminal,0.000220360501314797,1700537.0803,,,625743.231456285,21746211.8094265,13636.961585,48,8,1780,629,0.03712,0.042649999999999993,0.18594999999999998,
2026-09-26 14:56,base,0xf43eb8de897fbc7f2502483b2bef7bb9ea179229,0x0392b12a1ceb0cd13af5ea448cf5586ea609852d,ZEN,geckoterminal,7.94883747579506,2726488.7421,,,3385949.99911478,166925541.146547,10321.347696111112,470,339,4385,4578,0.006939999999999999,0.047880000000000006,0.06018,
2026-09-26 14:56,base,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,0x0c3b466104545efa096b8f944c1e524e1d0d4888,TIBBIR,geckoterminal,0.278950022200156,3829252.0754,,,597529.322665269,278820557.485848,14942.443251666667,55,5,416,438,0.01994,-0.04047,0.05029,
2026-09-26 14:56,base,0xed6e000def95780fb89734c07ee2ce9f6dcaf110,0x594b83709464a83f37ac77e69ddd447a8a33c0ee,EDGE,geckoterminal,0.136821262647138,768967.3386,,,1311962.34647982,136821256.166418,13009.927973888889,221,352,954,1393,0.023559999999999998,0.21126,0.39398000000000005,
2026-09-26 14:56,base,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,VVV,geckoterminal,30.1650385382553,3113111.1198,,,1143485.17858795,2444940557.93833,14511.388529444444,94,22,650,1076,0.01891,0.01805,-0.017589999999999998,
2026-09-26 14:56,base,0x311935cd80b76769bf2ecc9d8ab7635b2139cf82,0x1131db5977242a03ebead1acd18f80a9a29e5922,SOL,geckoterminal,120.663769723785,695437.3827,,,4871456.23002836,28962491.6304418,3922.1913072222223,68,58,4092,3961,-0.0034200000000000003,0.0017299999999999998,0.00292,
2026-09-26 14:56,base,0xfb31f85a8367210b2e4ed2360d2da9dc2d2ccc95,0x566bee7ef7b39f29d150ab3be6b6242c17cc5a31,EDEL,geckoterminal,0.0303196319064342,1189440.4765,,,356849.547348341,30319630.0699591,7629.928251666666,190,122,2153,1416,-0.025779999999999997,0.01149,0.012490000000000001,
2026-09-26 14:56,base,0x22af33fe49fd1fa80c7149773dde5890d3c76f3b,0xaec085e5a5ce8d96a7bdd3eb3a62445d4f6ce703,BNKR,geckoterminal,0.00046042907924394,2899699.8136,,,1190873.81137223,44436064.4837235,15898.196029444445,21,22,471,704,0.0017499999999999998,0.00711,0.07363,
2026-09-26 14:56,base,0xb200000000000000000000397293cb8cda9a10c5,0x5a8236f575471e7bfca2c8462a200c28f737246e,SNDKC,geckoterminal,1772.00712733092,1217124.9106,,,4604412.32220855,1091708.32681011,544.5510294444445,101,42,1814,1885,0.00086,0.00101,-0.00411,
2026-09-26 14:56,base,0x853a7c99227499dba9db8c3a02aa691afdebf841,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY,geckoterminal,0.0321986011137803,427323.5378,,,937624.031683787,128685634.222066,3485.0243627777777,339,336,8717,8028,0.006860000000000001,0.02367,-0.01533,
2026-09-26 14:56,solana,BdzaE3T7uU59pBVDBHZVZh3yWrrpo4oPrXdv4nPDpump,DGvB8KyD79wFBJ7Kr7mW54qSfi7Yk3UrhJkcnTSd6frb,JIANCO,dexscreener,9.562e-05,47178.56,4207.23,42210.83,106767.74,89735.0,14.829722222222221,180,81,3910,1023,0.1092,0.8623000000000001,0.6509999999999999,500.0
2026-09-26 14:56,solana,FPVy8zJvHsf3ZdLoNokQVzYLrkcoQ6LMTZ7riJNWpump,GQEgxvgSE9Rc2WaYyZpXG61o2qVXkY5crqbBAWaQAmLk,S/ACC,dexscreener,4.406e-05,0.0,135741.38,135741.38,135741.38,44064.85,0.8336111111111111,1188,1123,1188,1123,11.94,11.94,11.94,500.0
