time,side,coin,qty,price,usd,fee,pnl,reason
2026-09-25 21:00,BUY,NEAR,22.03071481,5.086081,112.05,0.45,,entry
2026-09-25 21:00,BUY,SUI,96.59575774,1.159989,112.05,0.45,,entry
2026-09-25 21:00,BUY,LTC,1.58017564,70.909839,112.05,0.45,,entry
2026-09-25 21:00,BUY,AVAX,10.74467863,10.428418,112.05,0.45,,entry
